componente_1,componente_2,classe,ambiente
-1.376570820808,-22.960798263550,3,Ginásio
-18.584003448486,-1.508028149605,0,Corredor
-15.743070602417,38.086547851562,2,Saguão principal
33.186508178711,-14.867645263672,0,Corredor
-43.787364959717,6.206608295441,2,Saguão principal
-9.917618751526,32.862392425537,2,Saguão principal
-10.016592979431,-14.141057968140,3,Ginásio
11.167320251465,33.378597259521,2,Saguão principal
-26.507940292358,7.730232715607,0,Corredor
11.662992477417,24.924896240234,3,Ginásio
-27.444889068604,22.108417510986,2,Saguão principal
-47.077850341797,2.993939638138,0,Corredor
4.958937644958,-22.273067474365,2,Saguão principal
39.153160095215,-6.436613559723,0,Corredor
15.438431739807,41.535938262939,2,Saguão principal
29.369331359863,2.280572414398,2,Saguão principal
6.495166301727,-17.865489959717,0,Corredor
-21.440452575684,0.095362827182,2,Saguão principal
-8.874389648438,-28.495622634888,2,Saguão principal
30.724094390869,-7.412370204926,1,Laboratório
-13.878076553345,-11.347494125366,3,Ginásio
-0.702475249767,-27.380064010620,0,Corredor
11.820402145386,6.287657260895,0,Corredor
10.334692001343,6.387158393860,0,Corredor
-21.464721679688,-2.949742078781,0,Corredor
19.181526184082,16.182748794556,1,Laboratório
16.655132293701,16.779212951660,1,Laboratório
26.594848632812,-16.151922225952,1,Laboratório
16.464353561401,-16.989770889282,3,Ginásio
-3.473811626434,34.061470031738,2,Saguão principal
22.499975204468,6.982481002808,1,Laboratório
2.933611392975,-22.746242523193,3,Ginásio
-7.069790840149,-17.020311355591,0,Corredor
-27.507560729980,16.038362503052,2,Saguão principal
-25.790784835815,11.654021263123,2,Saguão principal
-21.461591720581,0.046500399709,2,Saguão principal
16.280174255371,-17.863061904907,3,Ginásio
-12.023389816284,12.899249076843,3,Ginásio
39.376461029053,7.400452613831,0,Corredor
30.373340606689,48.471660614014,0,Corredor
-25.064611434937,-38.459941864014,2,Saguão principal
-47.353076934814,1.722095251083,0,Corredor
15.488876342773,-17.214757919312,3,Ginásio
-33.887847900391,-17.640699386597,2,Saguão principal
-13.303464889526,-14.984079360962,3,Ginásio
26.935642242432,27.377088546753,1,Laboratório
26.432525634766,14.542952537537,0,Corredor
23.076961517334,5.956758499146,1,Laboratório
11.198171615601,33.497943878174,2,Saguão principal
-11.171228408813,-14.487421035767,1,Laboratório
20.632915496826,12.719200134277,3,Ginásio
-6.311018466949,39.270500183105,2,Saguão principal
-30.201593399048,25.283250808716,1,Laboratório
-14.888785362244,7.487711906433,0,Corredor
-3.478661537170,-35.995677947998,0,Corredor
9.453177452087,27.512451171875,3,Ginásio
1.246092796326,0.579778611660,0,Corredor
0.698429107666,32.945121765137,2,Saguão principal
28.297435760498,32.474044799805,2,Saguão principal
-22.347314834595,0.825968027115,1,Laboratório
-5.620559215546,-11.342703819275,2,Saguão principal
-28.482887268066,34.482009887695,2,Saguão principal
29.982904434204,-35.735488891602,0,Corredor
19.609079360962,-45.212650299072,0,Corredor
-37.545024871826,17.641986846924,2,Saguão principal
-18.853555679321,-10.841617584229,0,Corredor
29.697532653809,-35.708026885986,0,Corredor
-18.569128036499,3.824411153793,2,Saguão principal
-17.159761428833,9.062896728516,1,Laboratório
-35.880413055420,-15.718482971191,0,Corredor
15.729582786560,-14.046025276184,0,Corredor
26.454572677612,-7.987119197845,3,Ginásio
9.525608062744,-21.381578445435,0,Corredor
-35.598728179932,-16.071657180786,0,Corredor
9.279862403870,-20.624849319458,3,Ginásio
14.537452697754,-16.165969848633,0,Corredor
3.841733455658,-19.058856964111,3,Ginásio
-1.118722677231,-17.958589553833,0,Corredor
-7.018906593323,29.415027618408,2,Saguão principal
-2.065020561218,-40.061233520508,0,Corredor
20.952415466309,4.471691608429,1,Laboratório
8.363611221313,20.168378829956,1,Laboratório
-17.386899948120,8.901701927185,1,Laboratório
2.846917152405,-21.288291931152,3,Ginásio
33.176261901855,-0.364631474018,1,Laboratório
18.680858612061,-46.034259796143,0,Corredor
-35.107505798340,24.062629699707,2,Saguão principal
3.733491420746,-18.762443542480,3,Ginásio
7.372424602509,23.508909225464,1,Laboratório
11.842777252197,-22.245117187500,3,Ginásio
-1.536692380905,5.701350212097,0,Corredor
6.257728099823,-35.233283996582,2,Saguão principal
-1.501575946808,5.552538871765,0,Corredor
33.587791442871,-46.586536407471,0,Corredor
-15.675765991211,31.187242507935,2,Saguão principal
-20.799451828003,-20.935325622559,0,Corredor
-10.150920867920,22.352983474731,1,Laboratório
-18.687288284302,-10.761476516724,0,Corredor
-9.718696594238,14.184055328369,1,Laboratório
28.002662658691,-33.275634765625,0,Corredor
-15.988931655884,-6.959527492523,2,Saguão principal
9.638302803040,27.406600952148,3,Ginásio
37.133113861084,-2.602875947952,1,Laboratório
-3.541331768036,-11.567209243774,1,Laboratório
-1.804814338684,-27.989490509033,0,Corredor
0.138142064214,23.246030807495,1,Laboratório
31.335855484009,-18.234010696411,2,Saguão principal
-3.858213424683,37.002494812012,0,Corredor
-4.538951396942,-17.583381652832,0,Corredor
-10.145181655884,-12.272303581238,3,Ginásio
-14.862093925476,7.381298542023,0,Corredor
-7.150256633759,4.408175468445,0,Corredor
16.038915634155,-16.136306762695,3,Ginásio
-19.073328018188,5.752876758575,2,Saguão principal
-13.695680618286,-15.618927001953,3,Ginásio
-27.745435714722,-2.561260461807,1,Laboratório
23.171709060669,7.372356891632,1,Laboratório
30.431177139282,4.734112262726,0,Corredor
2.858859539032,38.932083129883,0,Corredor
-10.046722412109,-10.197057723999,1,Laboratório
-27.551446914673,-17.369756698608,2,Saguão principal
26.696746826172,11.990362167358,1,Laboratório
20.941738128662,4.437855720520,1,Laboratório
18.227434158325,-18.240394592285,3,Ginásio
1.342210292816,-22.063631057739,3,Ginásio
10.606789588928,6.447487831116,0,Corredor
-32.213184356689,-13.504127502441,0,Corredor
-49.963733673096,17.897878646851,2,Saguão principal
-13.039180755615,-11.791063308716,2,Saguão principal
26.158382415771,-4.144118785858,1,Laboratório
4.759788036346,-22.035554885864,2,Saguão principal
-11.618121147156,-17.888944625854,3,Ginásio
2.710934162140,-22.574455261230,3,Ginásio
3.150059700012,-39.319381713867,2,Saguão principal
33.400825500488,-14.929381370544,0,Corredor
-35.244182586670,-12.801955223083,2,Saguão principal
26.767091751099,11.583451271057,1,Laboratório
-28.583419799805,-14.375948905945,2,Saguão principal
26.263097763062,-3.998891830444,1,Laboratório
20.641363143921,12.703346252441,3,Ginásio
-21.129320144653,-4.345538616180,0,Corredor
-39.032066345215,17.469572067261,2,Saguão principal
26.113632202148,-4.088245391846,1,Laboratório
-21.789838790894,9.514683723450,1,Laboratório
-1.672866225243,-20.820056915283,3,Ginásio
4.070067405701,5.387544155121,0,Corredor
-28.612192153931,-14.266740798950,2,Saguão principal
-27.278253555298,22.154483795166,2,Saguão principal
24.737131118774,-9.457224845886,3,Ginásio
28.865713119507,11.279103279114,1,Laboratório
25.278615951538,-2.378587722778,3,Ginásio
11.676707267761,39.044986724854,1,Laboratório
16.811124801636,-39.501846313477,0,Corredor
-18.481136322021,14.308506965637,2,Saguão principal
-21.184164047241,-4.427025794983,0,Corredor
28.658765792847,29.722467422485,0,Corredor
-18.733272552490,-1.163093209267,1,Laboratório
-14.832020759583,-24.815399169922,2,Saguão principal
-9.713041305542,30.567417144775,1,Laboratório
3.051991939545,-17.850667953491,0,Corredor
9.743289947510,25.425289154053,3,Ginásio
16.562938690186,16.824542999268,1,Laboratório
-13.043395996094,27.630321502686,2,Saguão principal
3.189814567566,-17.707727432251,0,Corredor
-14.382437705994,24.288501739502,2,Saguão principal
17.875583648682,-2.778617858887,1,Laboratório
33.521732330322,-46.956214904785,0,Corredor
11.152142524719,38.216224670410,1,Laboratório
-14.928349494934,-24.977502822876,2,Saguão principal
26.928541183472,7.293455600739,3,Ginásio
-10.031362533569,-10.295963287354,1,Laboratório
4.713422298431,-18.748355865479,3,Ginásio
14.681692123413,20.714044570923,1,Laboratório
23.202707290649,13.136744499207,0,Corredor
-14.226023674011,-16.887392044067,3,Ginásio
21.903861999512,-12.938015937805,3,Ginásio
-32.858974456787,8.922669410706,2,Saguão principal
39.461692810059,4.777534484863,0,Corredor
-17.846902847290,13.295392990112,3,Ginásio
-19.426088333130,7.961655139923,1,Laboratório
-0.964614152908,-18.460409164429,0,Corredor
-14.514398574829,-12.846368789673,3,Ginásio
6.444355964661,-14.229167938232,0,Corredor
-5.747165679932,20.597215652466,3,Ginásio
11.585247993469,6.297585487366,1,Laboratório
-16.280021667480,4.036623954773,1,Laboratório
-10.299001693726,-28.046531677246,2,Saguão principal
11.876898765564,6.364090919495,0,Corredor
-5.541728019714,25.162563323975,1,Laboratório
-15.332922935486,17.220499038696,3,Ginásio
2.789336204529,-22.379859924316,3,Ginásio
10.304235458374,24.431011199951,1,Laboratório
28.783250808716,19.461387634277,2,Saguão principal
3.950522661209,-19.052738189697,3,Ginásio
